ex_date,dividend,payment_date,fiscal_year,dividend_type
2023-05-16,45.41,2023-06-05,2022,final
2022-11-23,193.05,2022-12-02,2021,final
2021-06-16,102.7,2021-06-28,2020,final
2020-06-18,178.8,2020-07-10,2019,final
2019-05-08,232.39999,2019-05-29,2018,final
2018-04-20,119.64,2018-05-15,2017,final
2017-12-27,50.75,2018-01-15,2017,interim
2017-05-03,96.8,2017-05-26,2016,final
2016-04-25,42.0,,2015,final
