ex_date,dividend,payment_date
2022-06-17,5.5,2022-07-08
2021-05-06,5.0,2021-05-28
2019-05-24,3.0,2019-06-14
2017-06-15,3.5,2017-07-07
2014-08-18,1.0,
2013-07-26,1.0,
2012-07-17,1.0,
2011-07-27,3.0,
