ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-06-13,180.0,2025-07-02,2024,final
2024-06-11,165.0,2024-07-03,2023,final
2023-06-12,128.0,2023-07-04,2022,final
2022-06-10,100.0,2022-06-20,2021,final
2021-05-28,50.0,2021-06-18,2020,final
2020-07-28,20.0,2020-08-19,2019,final
2019-06-12,13.5,2019-06-27,2018,final
