ex_date,dividend,payment_date
2024-07-01,22,2024-07-24
2022-06-24,10,2022-07-15
2021-10-29,12,2021-11-18
2021-06-09,12,2021-07-02
2020-11-17,20,2020-12-08
2020-05-26,83,2020-06-12
2019-12-12,25,2019-12-27
2019-06-17,32,2019-06-28
2018-06-04,27,2018-06-22
2017-05-26,25,2017-06-16
2016-06-02,37,
