ex_date,dividend,payment_date,fiscal_year,dividend_type
2024-07-09,10.0,2024-08-01,2023,final
2023-06-27,7.0,2023-07-18,2022,final
2022-08-09,3.0,2022-09-01,2021,final
2020-07-20,5.0,2020-08-12,2019,final
2019-06-28,15.5,2019-07-19,2018,final
