ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-10-14,15.5,2025-10-23,2025,interim
2025-05-06,31.0,2025-05-15,2024,final
2024-05-07,12.21,2024-05-21,2023,final
2023-05-12,13.52,2023-05-30,2022,final
2022-06-08,6.17,2022-06-29,2021,final
