ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-05-27,100,2025-06-19,2024,final
2024-07-02,75,2024-07-25,2023,final
2023-06-27,50,2023-07-18,2022,final
2022-07-05,25,2022-07-28,2021,final
2021-07-06,25,2021-07-28,2020,final
2020-08-27,50,2020-09-16,2019,final
