ex_date,dividend,payment_date
2024-06-05,121.0,2024-06-28
2023-06-20,198.0,2023-07-12
2022-11-14,90.0,2022-11-29
2022-06-08,135.0,2022-06-24
2018-05-18,70.0,2018-06-07
2017-06-19,25.0,2017-07-12
2016-06-17,25.0,
2015-06-17,36.0,
2014-07-08,15.0,
2013-07-08,45.0,
2012-07-06,87.3,
2011-07-01,108.0,
2010-06-30,45.0,
2009-07-10,90.0,
2008-07-21,21.0,
2008-04-21,126.0,
