ex_date,dividend,payment_date,fiscal_year,dividend_type
2023-07-11,240,2023-07-25,2022,final
2022-07-05,940,2022-07-19,2021,final
2019-06-13,340,2019-06-28,2018,final
2012-07-30,33,,2011,final
2011-07-25,85,,2010,final
2008-07-17,17,,2007,final
2007-07-03,14,,2006,final
2006-07-28,15,,2005,final
2005-07-29,18,,2004,final
2004-07-29,16,,2003,final
2003-08-01,10,,2002,final
