ex_date,dividend,payment_date
2024-06-24,20.0,2024-07-12
2023-07-04,17.5,2023-07-21
2022-07-29,17.0,2022-08-19
2021-08-24,35.0,2021-09-15
2020-08-03,16.0,2020-08-19
2019-07-08,15.0,2019-07-31
2017-05-12,2.0,2017-06-02
