ex_date,dividend,payment_date
2024-06-04,50,2024-06-21
2023-06-21,100,2023-07-12
2019-07-05,300,2019-07-26
2018-05-15,200,2017-12-27
2017-06-12,400,2017-07-06
2016-09-08,200,
2015-06-16,60,
2013-07-09,120,
2012-06-28,110,
2010-08-10,30,
