ex_date,dividend,payment_date,fiscal_year,dividend_type
2022-06-17,5.5,2022-07-08,2021,final
2021-05-06,5.0,2021-05-28,2020,final
2019-05-24,3.0,2019-06-14,2018,final
2017-06-15,3.5,2017-07-07,2016,final
2014-08-18,1.0,,2013,final
2013-07-26,1.0,,2012,final
2012-07-17,1.0,,2011,final
2011-07-27,3.0,,2010,final
