ex_date,dividend,payment_date
2020-09-03,25.0,2020-09-25
2019-07-08,30.0,2019-07-31
2018-07-09,30.0,2018-08-02
2017-07-06,27.5,2017-07-21
2016-07-14,22.5,
2015-07-08,17.5,
2014-10-03,4.0,
2013-09-05,12.5,
