ex_date,dividend,payment_date
2024-07-05,100.0,2024-07-26
2023-06-08,100.0,2023-06-28
2022-08-08,100.0,2022-08-31
2021-06-08,100.0,2021-06-30
2020-09-03,100.0,2020-09-25
2019-07-04,100.0,2019-07-26
2018-06-04,45.0,2018-06-22
2017-05-30,150.0,2017-06-22
2014-07-02,50.0,
2010-07-07,37.5,
2004-07-13,1.5,
