ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-06-19,32,2025-07-11,2024,final
2024-07-01,22,2024-07-24,2023,final
2022-06-24,10,2022-07-15,2021,final
2021-10-29,12,2021-11-18,2021,interim
2021-06-09,12,2021-07-02,2020,final
2020-11-17,20,2020-12-08,2020,interim
2020-05-26,83,2020-06-12,2019,final
2019-12-12,25,2019-12-27,2019,interim
2019-06-17,32,2019-06-28,2018,final
2018-06-04,27,2018-06-22,2017,final
2017-05-26,25,2017-06-16,2016,final
2016-06-02,37,,2015,final
