ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-06-04,37.0,2025-06-20,2024,final
2024-06-04,24.75,2024-06-26,2023,final
2023-07-11,18.75,2023-07-21,2022,final
2022-06-08,25.0,2022-06-15,2021,final
2021-11-29,6.25,2021-12-08,2020,final
