ex_date,dividend,payment_date
2024-05-28,295.0,2024-06-14
2023-05-22,400.0,2023-06-09
2022-05-23,267.0,2022-06-10
2020-06-29,13.17,2020-07-22
2019-05-13,36.32184,2019-05-28
2014-06-13,4.98,
2013-06-27,12.3,
