ex_date,dividend,payment_date
2024-05-07,30,2024-05-22
2023-07-06,20,2023-07-21
2022-07-08,50,2022-07-29
2021-07-07,50,2021-07-28
2020-07-29,30,2020-08-06
2018-07-09,8,
2017-05-24,8,2017-06-12
2015-06-23,10,
2014-07-24,12,
2013-07-24,12,
2012-07-24,10,
2011-07-25,10,
