ex_date,dividend,payment_date
2024-07-01,10,2024-07-24
2020-09-01,10,2020-09-24
2019-06-11,19,2019-06-26
2018-06-05,19,2018-06-27
2017-06-02,18,2017-06-22
2016-06-10,17,
2015-06-19,16,
2014-06-27,14,
2013-07-17,12,
2012-06-15,10,
2011-05-30,8,
2010-05-27,6,
