ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-06-26,68.94,2025-07-17,2024,final
2024-12-05,24.4213,2024-12-23,2024,interim
2024-06-21,62.39,2024-07-12,2023,final
2023-12-27,21.7,2024-01-12,2023,interim
2023-07-11,49.77,2023-08-01,2022,final
2022-12-27,12.49,2023-01-13,2022,interim
2022-07-11,23.12,2022-08-03,2021,final
2020-08-13,20.94,2020-09-07,2019,final
2019-12-19,34.87,2020-01-10,2019,interim
2019-06-28,56.15,2019-07-18,2018,final
