ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-09-15,5.0,2025-10-03,2025,interim
2025-07-01,6.0,2025-07-23,2024,final
2020-06-16,4.5,2020-06-25,2019,final
2019-07-02,1.0,2019-07-25,2018,final
2018-07-04,1.5,2018-07-27,2017,final
2016-06-20,1.5,,2015,final
